"","p_created_time","p_message","p_id","p_from_id","p_from_name","c_created_time","c_message","c_id","c_from_id","c_from_name"
"8031","2018-07-18T20:45:00+0000","The very heart of BB&T is our associates. From volunteering to charitable giving to environmental sustainability, we’re on a mission to make our world a better place.","160995133980392_1830377673708788","160995133980392","BB&T","2018-08-07T02:34:36+0000","There were only two people working over Lakeview Overlook Plz, Ashburn, VA today (Monday). The banker, Neda Fardedavaji, provided the worse customer service and when I asked to talk with a manager she said the branch manager is out for an hour. When I called the branch manager in a couple of hours, she basically called me a liar and refused to provide her direct manager contact information.","1830377673708788_1860925240654031",NA,NA
"8041","2018-07-18T20:45:00+0000","The very heart of BB&T is our associates. From volunteering to charitable giving to environmental sustainability, we’re on a mission to make our world a better place.","160995133980392_1830377673708788","160995133980392","BB&T","2018-07-31T19:05:36+0000","BBT LIES AND JERKS AROUND CUSTOMERS...BEEN TRYING FOR WEEKS TO GET RELEASE OF DOT AND HAVE BEEN LIED TO FROM C-SUITE TO LOCAL BRANCHES...I AM GOING TO FILE COMPLAINT WITH MARYLAND ATTORNEY GENERAL....TOTAL LACK OF INTEGRITY....WHERE IS DANTA WILSON?????HIDING BEHIND THE CORPORATE WALL???","1830377673708788_1850958724984016",NA,NA
"8051","2018-07-18T20:45:00+0000","The very heart of BB&T is our associates. From volunteering to charitable giving to environmental sustainability, we’re on a mission to make our world a better place.","160995133980392_1830377673708788","160995133980392","BB&T","2018-07-23T17:53:02+0000","Can someone from BBT contact me ?  I can’t get a straight answer from 1-800 ....","1830377673708788_1838203976259491",NA,NA
"8061","2018-07-18T13:53:00+0000","Get a small business checking account that really works. No monthly maintenance fee. No balance requirements. No sweat.","160995133980392_1819822328097656","160995133980392","BB&T","2018-08-10T18:30:36+0000","Run as far away from BB&T as you can","1819822328097656_1867013343378554",NA,NA
"8071","2018-07-18T13:53:00+0000","Get a small business checking account that really works. No monthly maintenance fee. No balance requirements. No sweat.","160995133980392_1819822328097656","160995133980392","BB&T","2018-08-31T17:27:57+0000","You're trash af bb&t is a joke","1819822328097656_1898693133543908",NA,NA
"8081","2018-07-18T13:53:00+0000","Get a small business checking account that really works. No monthly maintenance fee. No balance requirements. No sweat.","160995133980392_1819822328097656","160995133980392","BB&T","2018-08-10T13:49:07+0000","200.00 a month in fees stay away","1819822328097656_1866661676747054",NA,NA
"8091","2018-07-18T13:53:00+0000","Get a small business checking account that really works. No monthly maintenance fee. No balance requirements. No sweat.","160995133980392_1819822328097656","160995133980392","BB&T","2018-08-19T13:22:41+0000","get out of this asap. Moved my account to a smaller local bank  better service better rates better everything. BBT doesn't care . Most of the people in the local bank are nice but the on line service isn't worth it. GOODBYE and GOOD RIDANCE !","1819822328097656_1881840871895801",NA,NA
"8101","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-09-05T22:20:32+0000","BB&T are only 5 years behind the times..other cards have offered to hold or freeze account years ago !!!!...","1819905708089318_1904713862941835",NA,NA
"8111","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-08-10T18:30:55+0000","Don't replace your card, go to another bank instead.","1819905708089318_1867013770045178",NA,NA
"8121","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-08-31T17:28:27+0000","You're trash af bb&t is a joke","1819905708089318_1898693563543865",NA,NA
"8131","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-21T13:06:31+0000","On Thursday, July 19,2018 my husband and I went to the BB&T location in Elkin to withdraw funds from the ATM.  After several attempts with no success my husband went inside the bank to get the withdrawal.  He told the teller his card wouldn’t work in the ATM, to which she replied she would order him a replacement card.  No mention whatsoever that there would be a charge.  He was able to use this card later that day to make a purchase at Combs Meat Market, Elkin.  So, 1)  obviously it wasn’t his card that was defective it was the BB&T ATM machine and 2) at the very least the teller should have informed my husband there would be a charge.  


 We have been a client of BB&T for30+ years.  We built our home with the help of BB&T, we’ve had CD’s, IRA’s, home equity loans and credit cards and paid/pay everything we owed timely, never late.  Now in our senior years when our budget is impacted by medical bills so that every dollar is important, BB&T appears to not want us as a client and have no qualms in slapping a “fee” on everything.  We can no longer use an atm that’s convenient, we are forced to drive to a physical BB&T bank (10 miles from our home to either Elkin or Yadkinville),  we can no longer maintain a savings account and transfer funds from savings to checking (electronically) without a “fee”.   And now you are going to charge a “fee” for a card that is a saving and convenience to you.  Paper checks are certainly more costly for you to process.


When we first started using BB&T you were a principled, client focused, NC bank.  We have 3 checks on direct deposit and 2 automatic withdrawals.  It’s going to take some work to change all that but we are considering it.

A $5 charge will not break us financially, but in principle we should have been informed, it could have been a $500 charge.","1819905708089318_1834606756619213",NA,NA
"8141","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-31T20:06:25+0000","BBT LIES AND JERKS AROUND CUSTOMERS...BEEN TRYING FOR WEEKS TO GET RELEASE OF DOT AND HAVE BEEN LIED TO FROM C-SUITE TO LOCAL BRANCHES...I AM GOING TO FILE COMPLAINT WITH MARYLAND ATTORNEY GENERAL....TOTAL LACK OF INTEGRITY....WHERE IS DANTA WILSON?????HIDING BEHIND THE CORPORATE WALL???","1819905708089318_1851029568310265",NA,NA
"8151","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-22T21:26:06+0000","BB&T is not a very customer friendly bank.   They have no idea about core values and what they mean. If you have personal or business accounts with BBT the service is not what it used to be.   PNC is kicking them all around on the business banking side.   They cant expect to be building relationships as they cut back on service and close branches.    The human factor is gone.  Everything is driven by AI","1819905708089318_1836852696394619",NA,NA
"8161","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-17T17:00:48+0000","BBT have made errors to both my and my wife's account and have not corrected.  Service from BBT has been a complete failure to only have more fees accessed against her account due to BBT's error.  We have close to 3 hours on calls involved in trying to correct and at this point with no end i sight.","1819905708089318_1828585187221370",NA,NA
"8171","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-08-19T13:24:44+0000","service at the Valley View bank is fine as you deal with people but the on line service is deplorable. Locked out again  Pulling accounts  tomorrow. RUN FAST FROM THIS PLACE>","1819905708089318_1881843531895535",NA,NA
"8181","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-22T01:15:19+0000","This page is also heavily monitored. I made the following post which never showed up. 
I'm sad to say I will be leaving BB&T because of their monumental corporate greed. I've had checking, savings, CDs, a mortgage and investment accounts with them for a very, very long time. They have decided a savings account isn't a savings account unless I WITHDRAW money from the account. This has to be done in-person, at a branch or they will charge a $7.50/month fee.","1819905708089318_1835465743199981",NA,NA
"8191","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-17T18:39:35+0000","Made a deposit yesterday and they closed my account an said they couldn't find it! Just luckily I kept my deposit receipt after being on the phone for 3 hour's an told it could be fixed by one then switched over to someone else saying that it couldn't be fixed and would be charged 35 dollars for it being closed an have to wait 10 days for my money!!! Thieves is exactly what bb&t are!","1819905708089318_1828695877210301",NA,NA
"820","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-17T17:41:00+0000","Worst bank ever","1819905708089318_1828633693883186",NA,NA
"8211","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-23T13:01:14+0000","All banking intuitions have flaws, but some do hold themselves accountable when they make an error or are able to see the larger picture when addressing a customer service issue. This is not one of those places. Don't trust your assets or your financial future to BB&T.","1819905708089318_1837849969628225",NA,NA
"822","2018-07-16T23:00:01+0000","Misplace your BB&T debit or credit card? No sweat – simply turn it off. Planning on shopping locally for a while? Great – limit your card’s use to a specific region. Want the added security of setting transaction limits for a single purchase? You got it. All this and more, with new BB&T card controls.","160995133980392_1819905708089318","160995133980392","BB&T","2018-07-18T20:53:35+0000","BB&T is equal to garbage. Because of their refusal to renew or refinance an equity line of credit I had on my first house they forced me to sell the house. Total loss to my own money: over $ 50K I am in the process of canceling all my accounts with these idiots.","1819905708089318_1830410440372178",NA,NA
"823","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-12-19T21:19:03+0000","I can’t see how this bank won anything- another payoff I’m sure","1822645964481959_2041883392558214",NA,NA
"824","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-08-31T17:28:42+0000","You're trash af bb&t is a joke","1822645964481959_1898693716877183",NA,NA
"8251","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-07-16T03:10:37+0000","Yay Brittany Snodgrass!!!","1822645964481959_1826297430783479",NA,NA
"826","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-07-15T01:24:58+0000","Congratulations, best place to work for.","1822645964481959_1824671730946049",NA,NA
"8271","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-07-17T17:42:02+0000","I hate bb&t worst bank","1822645964481959_1828634670549755",NA,NA
"8281","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-07-13T19:34:15+0000","Congrats but wish the Northern states had been represented!","1822645964481959_1822889414457614",NA,NA
"8291","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-07-23T13:02:15+0000","All banking intuitions have flaws, but some do hold themselves accountable when they make an error or are able to see the larger picture when addressing a customer service issue. This is not one of those places. Don't trust your assets or your financial future to BB&T.","1822645964481959_1837851202961435",NA,NA
"8301","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-07-15T14:49:07+0000","Congratulations to our winners!","1822645964481959_1825522644194291",NA,NA
"831","2018-07-13T15:59:56+0000","Congratulations to our Spirit Award winners – Bayou City Relief in Houston, Texas; NC School for the Deaf in Raleigh, North Carolina; and Hissom Tabernacle Food Pantry in Charleston, West Virginia! #BBTLighthouse","160995133980392_1822645964481959","160995133980392","BB&T","2018-07-13T23:22:40+0000","Bb&t customer service sucks period. I tried to add my debit card to Apple Pay and was on hold for 30 Minutes. Chase, discover, and Capitol one 2 minutes. Every time I call customer service there is a long wait. Guess I need to go where customers really matter cause they don’t here...","1822645964481959_1823106991102523",NA,NA
"832","2018-07-10T21:49:37+0000","Don't forget to cast your vote for the 2018 Lighthouse Spirit Award! #BBTLighthouse","160995133980392_1818599494886606","160995133980392","BB&T","2018-08-31T17:28:48+0000","You're trash af bb&t is a joke","1818599494886606_1898693786877176",NA,NA
"833","2018-07-10T21:49:37+0000","Don't forget to cast your vote for the 2018 Lighthouse Spirit Award! #BBTLighthouse","160995133980392_1818599494886606","160995133980392","BB&T","2018-08-10T18:31:26+0000","Vote for anyone but BB&T","1818599494886606_1867014530045102",NA,NA
"834","2018-07-10T21:49:37+0000","Don't forget to cast your vote for the 2018 Lighthouse Spirit Award! #BBTLighthouse","160995133980392_1818599494886606","160995133980392","BB&T","2018-07-11T02:18:40+0000","I voted","1818599494886606_1818859068193982",NA,NA
"835","2018-07-10T21:49:37+0000","Don't forget to cast your vote for the 2018 Lighthouse Spirit Award! #BBTLighthouse","160995133980392_1818599494886606","160995133980392","BB&T","2018-07-11T20:17:19+0000","I have been trying to ease my anger and frustration with your bank, but I simply cannot.  Your organization is utterly terrible.  You manipulate banking procedures to rob hardworking individuals of their money through unjustified fees.  Your poor employees are taught to regurgitate the same scripted responses and you make it impossible to get in touch with anyone who will actually take the time to look at your complaint and answer why or how you can even justify the things you do.  The moment I get back to my home state I am taking my business elsewhere.  I joined your bank because I became friends with one of your branch managers.  You can be certain I am going to tell her first-hand what terrible crooks she is working for and I will tell the networking group we were both members of the same.  You disgust me.  You are truly a disappointment.  I hope your wealthy upper management enjoy their cushy salaries and sleep well at night knowing how they are stealing from their customers.  I hope your lower level employees realize the criminals they are associated with and find employment elsewhere.","1818599494886606_1819999038079985",NA,NA
"836","2018-07-10T21:49:37+0000","Don't forget to cast your vote for the 2018 Lighthouse Spirit Award! #BBTLighthouse","160995133980392_1818599494886606","160995133980392","BB&T","2018-07-10T22:47:18+0000","Gee, they are all good causes, they make it tough to vote!","1818599494886606_1818656144880941",NA,NA
"837","2018-07-10T21:49:37+0000","Don't forget to cast your vote for the 2018 Lighthouse Spirit Award! #BBTLighthouse","160995133980392_1818599494886606","160995133980392","BB&T","2018-07-11T17:26:07+0000","I voted","1818599494886606_1819802831432939",NA,NA
"838","2018-07-09T20:52:32+0000","Let the voting begin! Learn more about our 2018 Lighthouse Spirit Award nominees and vote for your favorite! #BBTLighthouse","160995133980392_1817090688370820","160995133980392","BB&T","2018-08-31T17:28:54+0000","You're trash af bb&t is a joke","1817090688370820_1898693863543835",NA,NA
"839","2018-07-09T20:52:32+0000","Let the voting begin! Learn more about our 2018 Lighthouse Spirit Award nominees and vote for your favorite! #BBTLighthouse","160995133980392_1817090688370820","160995133980392","BB&T","2018-07-20T14:39:15+0000","Worst bank please stay away from bb&t","1817090688370820_1833053473441208",NA,NA
"840","2018-07-09T20:52:32+0000","Let the voting begin! Learn more about our 2018 Lighthouse Spirit Award nominees and vote for your favorite! #BBTLighthouse","160995133980392_1817090688370820","160995133980392","BB&T","2018-07-10T01:55:49+0000","These community outreach projects are awesome, I'm proud to work for a company so involved in the community.","1817090688370820_1817366828343206",NA,NA
"841","2018-07-09T20:52:32+0000","Let the voting begin! Learn more about our 2018 Lighthouse Spirit Award nominees and vote for your favorite! #BBTLighthouse","160995133980392_1817090688370820","160995133980392","BB&T","2018-07-23T13:02:24+0000","All banking intuitions have flaws, but some do hold themselves accountable when they make an error or are able to see the larger picture when addressing a customer service issue. This is not one of those places. Don't trust your assets or your financial future to BB&T.","1817090688370820_1837851419628080",NA,NA
"842","2018-07-09T20:52:32+0000","Let the voting begin! Learn more about our 2018 Lighthouse Spirit Award nominees and vote for your favorite! #BBTLighthouse","160995133980392_1817090688370820","160995133980392","BB&T","2018-07-14T15:26:25+0000","BB&T is the worst bank EVER. They have placed a hold on my account for a check that I deposited yesterday. That is all fine and well. Then they placed a second hold on my account making my account -$36981.28. They refuse to remove the second hold on my account. I am told I will have to wait until July 23rd for this to be corrected. Screw you BB&T, I will be taking my business elsewhere immediately!!!","1817090688370820_1824051367674752",NA,NA
"843","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-07-31T20:06:47+0000","BBT LIES AND JERKS AROUND CUSTOMERS...BEEN TRYING FOR WEEKS TO GET RELEASE OF DOT AND HAVE BEEN LIED TO FROM C-SUITE TO LOCAL BRANCHES...I AM GOING TO FILE COMPLAINT WITH MARYLAND ATTORNEY GENERAL....TOTAL LACK OF INTEGRITY....WHERE IS DANTA WILSON?????HIDING BEHIND THE CORPORATE WALL???","1811163675630188_1851030351643520",NA,NA
"844","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-07-20T14:39:58+0000","Stay away from bb&t","1811163675630188_1833054413441114",NA,NA
"845","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-08-10T18:32:05+0000","Dream cam true when I decided to leave BB&T","1811163675630188_1867015526711669",NA,NA
"846","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-08-31T17:29:00+0000","You're trash af bb&t is a joke","1811163675630188_1898693983543823",NA,NA
"847","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-07-14T15:26:29+0000","BB&T is the worst bank EVER. They have placed a hold on my account for a check that I deposited yesterday. That is all fine and well. Then they placed a second hold on my account making my account -$36981.28. They refuse to remove the second hold on my account. I am told I will have to wait until July 23rd for this to be corrected. Screw you BB&T, I will be taking my business elsewhere immediately!!!","1811163675630188_1824051434341412",NA,NA
"848","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-07-23T13:02:37+0000","All banking intuitions have flaws, but some do hold themselves accountable when they make an error or are able to see the larger picture when addressing a customer service issue. This is not one of those places. Don't trust your assets or your financial future to BB&T.","1811163675630188_1837851649628057",NA,NA
"849","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-07-06T20:03:16+0000","Your line is so long I have no gas 26min waiting on this long","1811163675630188_1812568412156381",NA,NA
"850","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-07-31T03:27:50+0000","BB&T yet again screwed up my escrow just as they do every year since I have had the misfortune of them buying my mortgage from a proper financial institution. I received an invoice from my home insurance agency requesting the amount of $7.00 due to in not being paid last year... c'mon BB&T!! You are a financial institution that can't pay a bill properly? Why not just let me handle paying the insurance?? Im so tired of babysitting you guys on this!!!  I cant believe a simple (and mandatory) task such as this manages  to get mishandled every year and I'm constantly having to either ""pay back an overdue balance"" or ""wow!! I overpaid last year"" ridiculous and unacceptable!! Pay the bill or remove me from escrow!!!! I unlike BB&T have a proven track record of paying my bills on time and accurately!","1811163675630188_1849880765091812",NA,NA
"851","2018-07-05T23:00:01+0000","Dreams do come true, and Jackie Baker-Johnson's path to home ownership will give you all the feels.","160995133980392_1811163675630188","160995133980392","BB&T","2018-07-10T01:03:21+0000","1hr and 30 mins to wait to talk to someone. About to switch banks!","1811163675630188_1817318298348059",NA,NA
"852","2018-07-04T14:00:00+0000","Happy Fourth of July from everyone at BB&T!","160995133980392_1806070412806181","160995133980392","BB&T","2018-07-23T13:03:15+0000","All banking intuitions have flaws, but some do hold themselves accountable when they make an error or are able to see the larger picture when addressing a customer service issue. This is not one of those places. Don't trust your assets or your financial future to BB&T.","1806070412806181_1837852602961295",NA,NA
"853","2018-07-04T14:00:00+0000","Happy Fourth of July from everyone at BB&T!","160995133980392_1806070412806181","160995133980392","BB&T","2018-08-31T17:29:06+0000","You're trash af bb&t is a joke","1806070412806181_1898694063543815",NA,NA
"854","2018-07-04T14:00:00+0000","Happy Fourth of July from everyone at BB&T!","160995133980392_1806070412806181","160995133980392","BB&T","2018-07-14T15:26:32+0000","BB&T is the worst bank EVER. They have placed a hold on my account for a check that I deposited yesterday. That is all fine and well. Then they placed a second hold on my account making my account -$36981.28. They refuse to remove the second hold on my account. I am told I will have to wait until July 23rd for this to be corrected. Screw you BB&T, I will be taking my business elsewhere immediately!!!","1806070412806181_1824051497674739",NA,NA
"855","2018-07-04T14:00:00+0000","Happy Fourth of July from everyone at BB&T!","160995133980392_1806070412806181","160995133980392","BB&T","2018-07-12T08:49:01+0000","I want to know why, after over 20 years w this bank, I'm getting charged a monthly service fee.  Never bounced a check either. I'm guessing bb&t wants me to find a new bank that doesn't take my money for nothing.","1806070412806181_1820735151339707",NA,NA
"856","2018-07-04T14:00:00+0000","Happy Fourth of July from everyone at BB&T!","160995133980392_1806070412806181","160995133980392","BB&T","2018-07-09T16:38:06+0000","I was told that a service charge generated by a amount of under one dollar can not be looked at and possibly adjusted by anyone in the bank, up to and including the CEO. This is total garbage and I will be taking this further. No responsible and legitimate business in the United States should ever have this policy and I will be taking this matter further. In addition the person affected is an 89 year old widow of a disabled veteran who is on a fixed income and on dialysis","1806070412806181_1816802788399610",NA,NA
"857","2018-07-04T14:00:00+0000","Happy Fourth of July from everyone at BB&T!","160995133980392_1806070412806181","160995133980392","BB&T","2018-07-04T19:03:08+0000","Worst customer service ever. Called 3 times yesterday and the issue still isn't fixed.","1806070412806181_1809505102462712",NA,NA
"858","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-23T13:05:20+0000","All banking intuitions have flaws, but some do hold themselves accountable when they make an error or are able to see the larger picture when addressing a customer service issue. This is not one of those places. Don't trust your assets or your financial future to BB&T.","1806045502808672_1837854979627724",NA,NA
"859","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-14T15:26:35+0000","BB&T is the worst bank EVER. They have placed a hold on my account for a check that I deposited yesterday. That is all fine and well. Then they placed a second hold on my account making my account -$36981.28. They refuse to remove the second hold on my account. I am told I will have to wait until July 23rd for this to be corrected. Screw you BB&T, I will be taking my business elsewhere immediately!!!","1806045502808672_1824051537674735",NA,NA
"860","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-08-31T17:29:11+0000","You're trash af bb&t is a joke","1806045502808672_1898694126877142",NA,NA
"861","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-08-10T18:33:12+0000","CLose forever, please.","1806045502808672_1867017000044855",NA,NA
"862","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-08-10T13:49:41+0000","3.00 every time you use it","1806045502808672_1866662333413655",NA,NA
"863","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-23T22:17:19+0000","Are you aware that people are working? When did you start closing the drive through’s at 5?! At least you could let us know of this awful decision. How can I make a cash deposit? And don’t say ATM. Tried that and it ate my check and I was accused of not really depositing it. 6months later y’all find it in the machine. Guess I will move my accounts to a more customer friendly bank.","1806045502808672_1838508832895672",NA,NA
"864","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-17T17:43:38+0000","I hate bb&t","1806045502808672_1828636280549594",NA,NA
"865","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-03T17:02:13+0000","Dear BB&T, I have been locked out of my mortgage account. You have the WORST phone system I have ever dealt with. Please message me step by step instructions on how to retrieve my account or send me a phone number with prompts where I am able to access a LIVE person!","1806045502808672_1807811755965380",NA,NA
